;B1;B2;B3;B4;B5;B6
X276_06655;12.43612091;16.67119828;12.95403445;21.28044505;17.02270589;22.03826275
X276_06650;58.81248849;80.76269387;110.5410939;156.6477205;238.3178824;255.0141833
X276_06645;12.43612091;26.30344617;23.96496373;26.79759747;34.94134366;26.76074763
X276_06640;63.73511968;69.27809061;94.9962526;137.9288105;119.4575852;79.2328018
X276_06635;27.46310035;36.30616513;29.57837865;40.19639621;61.2220124;48.27428984
X276_06630;6.736232162;10.74366111;12.09043215;15.76329263;24.48880496;14.69217517
X276_06625;4.663545343;4.816123946;5.613414927;6.305317053;5.972879259;6.2966465
X276_06620;25.64949938;34.82428084;36.91899817;27.78280326;44.79659444;41.97764334
X276_06615;11.91794921;15.55978506;9.931426409;8.47276979;14.63355418;11.54385192
X276_06610;0.777257557;2.222826437;1.295403445;1.970411579;3.583727555;2.623602708
X276_06605;77.46666986;108.1775533;85.49662734;59.70347084;76.45285451;76.60919909
X276_06600;11.91794921;26.30344617;23.74906315;21.87156853;31.35761611;24.66186546
X276_06585;43.00825149;56.31160307;55.91824869;40.19639621;43.60201859;46.17540767
X276_06580;1.554515114;1.481884291;2.374906315;3.743782;3.583727555;1.574161625
X276_06575;5.181717047;1.111413218;6.261116649;43.15201358;31.95490403;14.69217517
X276_06570;12.69520677;8.891305747;19.64695224;39.21119042;49.27625388;34.63155575
X276_06565;30.57213058;51.12500805;75.78110151;107.3874311;53.75591333;43.55180496
X276_06560;10.36343409;18.89402471;39.50980506;55.17152421;37.92778329;29.90907088
X276_06555;4.663545343;5.557066092;18.99925052;19.70411579;11.64711455;13.11801354
X276_06550;3.886287786;2.222826437;14.03353732;14.38400453;4.778303407;9.444969751
X276_06545;82.90747276;49.27265268;71.89489118;167.2879431;217.412805;147.4464722
X276_06540;19.69052478;10.00271897;9.067824112;20.09819811;13.73762229;18.8899395
X276_06535;39.38104956;25.9329751;20.94235569;26.79759747;33.44812385;24.13714492
X276_06530;46.11728172;21.8577933;31.73738439;52.412948;110.7969102;98.64746184
X276_06525;6.736232162;6.66847931;6.692917797;8.078687474;9.855250777;5.247205417
X276_06520;2.849944376;3.704710728;4.74981263;12.21655179;6.570167185;5.247205417
X276_06515;31.60847399;21.48732222;23.74906315;37.43782;29.26710837;19.41466004
X276_06510;34.97659007;47.79076839;46.20272286;46.89579558;51.66540559;44.0765255
X276_06505;4.663545343;4.445652874;3.454409186;5.517152421;8.362030962;9.444969751
X276_06500;3.886287786;2.59329751;4.102110908;9.457975579;13.73762229;13.64273408
X276_06495;7.254403866;6.66847931;12.09043215;19.11299232;27.47524459;22.56298329
X276_06490;9.068004833;4.445652874;7.124718945;24.43310358;24.48880496;20.98882167
X276_06485;2.331772671;1.481884291;3.886210334;6.305317053;8.959318888;8.395528667
X276_06480;17.87692381;12.2255454;40.58930793;121.3773533;153.5029969;89.72721263
X276_06470;12.95429262;11.48460326;14.89713961;20.09819811;90.78776473;125.4082095
X276_06465;1.295429262;1.481884291;1.943105167;1.970411579;1.194575852;4.197764334
X276_06460;3.627201933;0.740942146;1.727204593;3.152658526;5.972879259;3.14832325
X276_06455;4.145373638;3.704710728;4.102110908;6.896440526;7.764743036;7.346087584
X276_06450;4.145373638;3.704710728;4.965713204;7.487564;5.972879259;7.346087584
X276_06435;6.218060457;11.11413218;12.30633272;8.47276979;9.855250777;18.36521896
X276_06430;6.218060457;7.409421456;8.636022964;7.093481684;7.466099073;14.69217517
X276_06425;3.368116081;7.779892529;9.715525835;1.970411579;8.063386999;8.920249209
X276_06420;4.40445949;29.63768582;13.60173617;5.911234737;6.570167185;12.06857246
X276_06415;19.94961063;25.19203295;35.62359473;44.13721937;45.99117029;47.74956929
X276_27715;123.3248657;167.4529249;209.6394575;213.7896563;151.1138452;150.0700749
X276_06405;22.2813833;26.67391724;23.96496373;15.36921032;6.570167185;11.54385192
X276_06400;30.05395887;43.71558659;32.38508612;26.40351516;18.81456966;23.08770383
X276_06395;149.4925368;115.2165036;149.8349984;119.9980652;76.45285451;100.746344
X276_06385;22.79955501;25.9329751;34.11229071;35.07332611;20.30778948;26.76074763
X276_06380;14.76789359;12.2255454;18.99925052;16.35441611;13.14033437;16.79105733
X276_06375;170.219405;47.04982625;205.5373465;156.8447617;62.71523222;15.74161625
X276_06370;6455.642183;1560.424159;5101.298765;6168.373448;803.6509043;216.1848632
X276_06365;146.9016783;58.16395843;91.54184342;132.8057404;46.88710218;25.71130654
X276_06360;51.03991292;62.23914023;64.9860728;87.68331526;116.7697895;158.4656036
X276_06355;24.61315598;48.90218161;28.93067693;42.95497242;54.95048918;80.80696342
X276_06350;21.7632116;27.78533046;26.98757176;45.12242516;40.01829103;27.81018871
X276_06345;9.586176538;4.445652874;5.829315501;7.290522842;7.16745511;7.346087584
X276_06335;99.48896731;131.8877019;175.7430673;137.1406459;113.7833499;143.2487079
X276_06330;13.99063603;11.11413218;16.40844363;25.41830937;63.31252014;45.12596659
X276_06325;201.5687931;165.6005695;167.9706467;236.2523483;252.3541487;310.1098401
X276_06320;80.05752838;56.68207414;54.83874582;83.34840979;120.950805;119.6362835
X276_06315;93.011821;67.05526418;64.33837108;84.33361558;130.5074118;134.8531792
X276_06310;43.00825149;31.86051226;29.1465775;33.49699684;43.90066255;47.22484875
X276_06305;11.91794921;20.74638008;23.74906315;55.36856537;50.7694737;19.93938058
X276_06300;28.49944376;49.64312375;36.27129645;101.082114;80.33522603;46.70012821
X276_06295;58.03523093;27.04438831;45.98682228;128.0767526;70.18133129;61.39230338
X276_06290;148.4561934;181.5308257;278.5117406;399.7965094;250.8609289;298.5659882
X276_06285;99.74805316;101.5090739;175.3112662;245.7103239;178.5890898;171.0588966
X276_06280;30.31304473;13.33695862;15.54484134;83.54545095;86.90539321;68.73839096
X276_27720;204.1596517;134.1105284;147.4600921;180.4897006;209.648062;262.3602708
X276_06270;621.287874;474.2029732;437.1986626;572.0104814;677.6231519;568.7970672
X276_06265;864.3104035;658.3270964;530.4677106;154.8743501;166.6433313;317.4559277
X276_06260;9.84526239;21.8577933;19.64695224;18.52186884;16.72406192;19.93938058
X276_06255;32.6448174;49.27265268;54.83874582;42.75793126;40.316935;29.38435033
X276_06250;37.04927689;49.27265268;52.67974008;63.44725284;55.84642107;49.84845146
X276_06245;259.0858524;200.7953215;192.151511;197.4352402;113.4847059;129.6059738
X276_06240;103.6343409;141.5199498;151.9940042;119.9980652;110.7969102;136.4273408
X276_06235;22.02229745;17.04166935;33.03278784;46.30467211;31.05897215;22.03826275
X276_06230;147.1607641;137.444768;83.12172103;213.5926152;358.9700434;293.3187828
X276_06225;494.5948922;241.5471395;158.686922;1532.586126;3793.076973;3176.658159
X276_06220;52.33534218;38.89946264;32.60098669;131.2294112;600.2743655;748.2514925
X276_06215;19.43143893;12.59601648;50.73663491;153.8891443;190.5348484;103.3699467
X276_06210;8.290747276;0.740942146;4.102110908;61.27980011;77.3487864;22.03826275
X276_06205;683.4684785;374.1757835;328.8165744;647.4772448;642.3831643;427.6472415
X276_06200;71.76678111;51.49547912;111.4046962;261.4736165;297.1507431;155.8420009
X276_06195;52.85351388;52.60689234;88.95103653;173.1991778;218.9060248;138.0015025
X276_06190;19.94961063;24.4510908;25.0444666;50.44253642;64.20845203;44.0765255
X276_06185;123.8430374;150.4112556;166.2434421;329.0587337;389.1330837;257.1130654
X276_06180;59.07157434;80.76269387;72.97439405;117.6335713;158.2813004;125.93293
X276_06175;6.736232162;9.26177682;18.78334995;12.01951063;9.556606814;11.01913138
X276_06170;86.01650299;136.3333548;98.88246294;152.9039385;162.1636719;120.161004
X276_06160;1.554515114;0;1.727204593;19.70411579;18.81456966;7.346087584
X276_06155;18.13600967;10.74366111;25.47626774;90.63893263;525.6133748;840.6023078
X276_06150;75.13489719;94.47012356;75.56520094;57.93010042;42.40744274;32.00795304
X276_06145;5.181717047;10.00271897;7.124718945;9.852057895;8.063386999;8.395528667
X276_06140;10.62251995;1.111413218;5.829315501;96.94424969;111.9914861;54.04621579
X276_06135;60.3670036;46.3088841;50.73663491;25.61535053;19.41185759;23.61242438
X276_06130;1097.487671;650.1767328;512.5479629;666.5902372;615.2065636;680.037822
X276_06125;181.8782684;133.3695862;114.2114037;83.93953326;59.43014862;65.06534717
X276_06120;15.02697944;16.3007272;67.57687969;160.982626;1070.638607;3204.993069
X276_06115;3.886287786;5.186595019;21.15825626;40.39343737;256.5351642;804.921311
X276_06110;0.777257557;0;0.647701722;6.896440526;14.33491022;6.2966465
X276_06105;2.590858524;1.481884291;2.374906315;13.39879874;16.42541796;8.395528667
X276_06100;58.55340264;46.67935517;105.7912813;178.5192891;193.521288;191.5229977
X276_06095;16.06332285;2.222826437;9.49962526;80.9839159;106.3172508;37.25515846
X276_06090;72.80312452;51.49547912;74.05389692;225.0210023;191.1321363;129.0812533
X276_06085;80.83478594;53.71830556;63.04296764;253.0008467;200.0914552;124.8834889
X276_06080;194.0553034;77.42845421;45.12321999;70.14665221;81.82844584;76.08447855
X276_06075;250.7951051;252.6612716;196.0377213;217.5334383;155.8921487;196.7702031
X276_06070;158.8196275;72.2418592;106.2230825;101.4761963;79.43929414;108.6171521
X276_06065;212.7094848;105.2137847;88.95103653;96.94424969;41.51151085;76.60919909
X276_06060;82.64838691;78.53986743;29.1465775;21.67452737;31.65626007;36.20571738
X276_06055;19.17235308;7.038950383;8.851923538;8.275728632;3.583727555;7.870808125
X276_06050;6193.706387;3713.972505;6210.811815;6203.643815;1485.753716;793.9021796
X276_06045;1961.279902;994.3443594;929.4519715;1792.680455;586.2380992;383.0459954
X276_27735;710.1543213;361.5797671;349.3271289;777.5244091;232.3450032;131.704856
X276_06040;189.6508439;96.32247893;105.7912813;55.76264768;51.06811766;67.16422934
X276_06035;259.3449382;138.9266523;147.028291;48.47212484;47.78303407;76.08447855
X276_06030;84.20290202;55.20018985;45.12321999;40.78751968;34.34405574;51.42261309
X276_06025;243.2816154;182.2717678;169.2660501;172.6080543;218.3087369;190.9982772
X276_06020;20.72686819;29.26721475;286.7159624;347.7776437;157.3853685;70.31255259
X276_06015;47.15362513;11.85507433;18.56744937;38.42302579;39.71964707;26.76074763
X276_06010;1022.870945;2661.093716;4342.408247;2520.550492;2104.544007;1468.692796
X276_06005;197.4234195;180.7898835;181.7882834;158.6181321;94.67013625;102.3205056
X276_06000;246.1315598;313.7889987;288.0113659;294.3794899;197.7023035;199.9185264
X276_05995;334.7389213;416.0390148;403.0863718;543.2424723;509.7852447;444.9630194
X276_05990;168.1467182;74.46468563;117.4499123;168.8642723;200.6887431;159.5150447
X276_05980;61.40334701;30.74909904;158.4710214;311.5220706;434.2283221;323.2278537
X276_05975;101.0434824;42.2337023;180.7087805;436.6432059;697.9309414;594.5083737
X276_05970;124.8793808;57.79348736;234.683924;508.7602697;977.4616907;717.817701
X276_05965;460.9137314;162.2663299;667.3486745;1851.792802;2934.774224;2110.426019
X276_05960;6.477146309;4.075181801;5.181613778;17.93074537;5.07694737;5.771925959
X276_05955;77.98484156;60.75725594;116.58631;226.4002904;111.3941982;137.4767819
X276_05950;115.2932043;170.4166935;190.2084058;250.6363528;347.3229289;258.1625065
X276_05945;56.48071582;17.04166935;17.05614535;141.8696337;231.4490713;252.9153011
X276_05940;151.8243095;162.2663299;253.0354728;334.378845;199.4941672;164.2375296
X276_05935;43.00825149;53.34783448;60.8839619;70.93481684;51.36676162;56.14509796
X276_05930;2239.279022;2704.06836;1846.813511;1256.728505;1167.996539;945.0216956
X276_05925;117.624977;246.7337345;343.4978134;300.8818481;244.2907617;253.9647422
X276_05920;29.79487302;12.2255454;36.48719702;225.2180435;235.3314428;97.07330021
X276_05915;465.5772767;369.7301307;425.1082304;437.8254528;438.1106936;390.9168036
X276_27320;3.886287786;5.557066092;10.79502871;9.852057895;11.04982663;13.64273408
X276_05910;0;0;0;0.985205789;0.597287926;0
X276_05905;6.736232162;4.445652874;7.988321242;26.40351516;26.87795666;22.56298329
X276_05900;116.5886336;91.87682605;74.70159864;348.5658083;544.7265884;629.66465
X276_05895;8.290747276;1.111413218;3.022608037;90.83597379;80.63386999;20.98882167
X276_05890;184.7282127;109.6594375;181.5723828;322.1622932;270.5714304;320.604251
X276_05885;187.837243;145.2246605;116.8022106;384.6243402;767.2163408;804.921311
X276_05880;140.1654461;114.4755615;118.5294152;194.676664;177.09587;144.8228695
X276_05875;61.66243286;49.64312375;36.7030976;32.51179105;62.71523222;73.46087584
X276_05870;30.05395887;31.86051226;28.28297521;45.71354863;55.84642107;47.22484875
X276_05865;19.69052478;21.48732222;26.98757176;31.92066758;22.09965326;29.38435033
X276_05860;23.83589842;23.33967759;24.39676487;27.97984442;21.50236533;31.4832325
X276_05855;80.31661423;112.9936772;117.0181112;110.1460073;110.1996223;90.77665371
X276_05850;47.93088269;67.79620632;77.94010725;46.89579558;46.58845822;44.0765255
X276_05845;373.860885;149.6703134;350.4066318;1158.996091;1683.754663;939.2497696
X276_05840;27.46310035;20.74638008;25.90806889;20.49228042;43.00473066;91.8260948
X276_05835;54.408029;49.64312375;40.80520851;39.8023139;108.7064025;206.7398934
X276_05830;17.35875211;41.49276015;80.74681471;118.0276536;84.81488547;53.52149525
X276_05825;19.43143893;23.71014866;25.90806889;49.26028947;38.22642726;18.36521896
X276_05820;44.82185246;62.6096113;69.95178601;75.07268116;70.77861922;56.6698185
X276_05815;54.9262007;34.45380977;42.10061195;676.8363774;261.3134676;143.7734284
X276_05810;1.554515114;0.740942146;2.590806889;1144.809127;32.85083592;35.15627629
X276_05805;7.772575571;15.18931398;77.5083061;4390.274039;420.4906998;190.9982772
X276_05800;61.92151872;37.04710728;65.41787395;100.8850728;58.53421674;38.82932009
X276_05795;44.0445949;29.26721475;41.6688108;42.75793126;39.42100311;43.55180496
X276_05790;3.627201933;10.00271897;9.283724686;10.64022253;9.556606814;10.49441083
X276_05785;861.9786308;1017.313566;1064.17393;698.9049871;474.5452571;582.9645218
X276_05780;78.50301327;120.0326276;149.8349984;318.0244288;307.0059939;207.7893345
X276_05775;11517.92065;10871.10316;11045.04157;8118.095705;6025.73924;6707.502684
X276_05770;10.62251995;11.11413218;22.23775913;30.73842063;31.65626007;22.56298329
X276_05765;31.86755984;21.48732222;54.62284525;89.06260337;88.39861303;47.22484875
X276_05760;89.38461907;31.86051226;37.35079932;76.25492811;97.35793192;85.5294483
X276_05755;26.94492865;8.891305747;5.397514353;7.290522842;5.375591333;8.395528667
X276_05750;194.5734751;85.57881782;39.07800391;34.28516147;41.21286688;58.76870067
X276_05745;83.94381617;44.45652874;25.26036717;14.58104568;10.75118267;17.84049842
X276_05740;196.9052478;239.324313;223.6729948;119.9980652;88.39861303;111.7654754
X276_05735;171.5148343;87.43117318;210.9348609;799.7900599;1393.472731;969.1588405
X276_05730;301.5759322;1087.332599;866.1931033;760.3818283;519.0432076;636.4860171
X276_05725;27.98127206;42.97464444;39.07800391;66.59991137;57.63828485;49.84845146
X276_05720;17.35875211;24.82156188;145.9487881;255.3653406;241.0056781;130.1306943
X276_05715;25.13132768;31.86051226;188.2653006;315.0688115;348.8161487;199.3938058
X276_05710;27.46310035;37.04710728;182.8677863;327.4824044;333.2866626;180.5038663
X276_05705;31.34938814;40.01087586;47.28222573;113.2986658;115.2765697;60.86758284
X276_05700;5.4408029;3.704710728;9.931426409;83.54545095;63.90980807;26.76074763
X276_05690;175.1420362;106.3251979;114.4273043;124.1359295;175.0053623;199.9185264
X276_05685;1002.403163;175.2328174;117.6658129;47.48691905;82.72437773;125.93293
X276_05680;488.8950034;79.65128065;59.58855845;26.40351516;41.51151085;46.17540767
X276_05675;13.21337847;10.37319004;10.57912813;24.03902126;27.17660063;20.98882167
X276_05670;40.93556467;62.98008238;66.28147625;86.89515063;79.14065018;94.97441805
X276_05665;212.4503989;320.0870069;368.9740811;240.5872538;294.7615914;352.612204
X276_05660;120.2158355;190.7926025;249.5810637;274.8724153;261.3134676;263.4097119
X276_05655;24.61315598;28.52627261;35.62359473;72.70818726;77.05014244;63.49118555
X276_05650;6.218060457;7.779892529;12.30633272;24.23606242;24.48880496;19.93938058
X276_05645;489.672261;589.0490057;494.6282153;665.9991137;696.4377216;473.2979286
X276_05640;226.1819491;65.20290881;292.7611785;1330.224857;1607.899096;629.1399295
X276_05635;355.9839612;129.2944044;542.9899439;2350.503973;2954.186081;1214.203333
X276_05630;5.699888752;7.409421456;7.772420668;14.18696337;24.78744892;23.08770383
X276_05625;14.24972188;14.81884291;20.72645511;27.58576211;47.78303407;41.97764334
X276_05620;33.42207496;37.78804943;38.21440162;46.89579558;71.97319507;47.22484875
X276_05615;11.91794921;11.48460326;13.60173617;23.84198011;35.53863159;24.66186546
X276_05610;8.290747276;8.891305747;7.988321242;18.12778653;19.11321363;16.26633679
X276_05605;2.331772671;2.963768582;2.590806889;6.108275895;6.868811147;3.673043792
X276_05600;4.145373638;4.816123946;8.851923538;15.76329263;25.68338081;15.21689571
X276_05595;11.14069165;15.18931398;20.94235569;37.63486116;41.81015481;32.00795304
X276_05585;12.95429262;16.67119828;22.45365971;107.5844722;40.91422292;31.4832325
X276_05580;9.068004833;7.038950383;8.42012239;21.87156853;19.71050155;18.8899395
X276_05575;6.736232162;14.81884291;14.46533846;24.03902126;34.6426997;27.28546817
X276_05570;2.590858524;2.59329751;2.159005741;4.334905474;8.063386999;8.395528667
X276_05565;3.886287786;7.409421456;3.67030976;7.684605158;10.15389474;15.74161625
X276_05560;7.513489719;6.298008238;6.477017223;7.881646316;17.61999381;24.13714492
X276_05555;2.072686819;2.222826437;3.022608037;3.349699684;7.16745511;7.346087584
X276_05550;3.368116081;6.298008238;7.988321242;6.896440526;10.75118267;7.870808125
X276_05545;153.3788246;75.20562778;66.28147625;69.94961105;39.71964707;66.6395088
X276_05540;11.91794921;10.37319004;7.124718945;16.55145726;10.4525387;12.06857246
X276_05535;1.295429262;0.370471073;0.863602296;3.546740842;0.895931889;1.049441083
X276_05530;1.295429262;2.59329751;2.806707463;4.137864316;4.181015481;5.247205417
X276_05525;3.368116081;4.816123946;4.74981263;5.517152421;5.674235296;4.722484875
X276_05520;2.849944376;2.963768582;3.022608037;5.911234737;5.375591333;10.49441083
X276_05515;733.9902198;874.3117318;799.2639253;580.4832512;530.9889661;519.4733363
X276_05510;348.2113856;995.4557726;2960.860473;3494.524935;1581.319784;1044.718599
X276_05505;74.35763963;61.86866916;296.4314882;475.2632728;650.1479073;376.7493489
X276_05500;26.16767109;20.00543793;17.05614535;82.56024516;153.8016409;201.492688
X276_05495;219.445717;207.4638008;246.342555;793.681784;4752.321382;8699.866581
X276_05490;74.61672548;28.89674368;27.85117406;307.3842063;685.6865389;724.6390681
X276_05485;354.429446;502.3587747;601.9308006;492.2088124;521.1337153;471.1990464
X276_05480;53.37168559;35.19475192;28.71477636;36.64965537;37.92778329;34.10683521
X276_05475;148.1971076;65.57337989;70.38358716;207.2872981;150.8152013;96.54857967
X276_05470;64.25329139;64.09149559;115.9386083;377.7278997;273.55787;160.0397652
X276_05465;162.4468294;173.3804621;186.7539966;169.6524369;200.6887431;153.7431187
X276_05460;34.71750422;30.37862797;36.05539587;47.09283674;55.24913314;45.65068713
X276_05455;13.73155018;3.704710728;4.533912056;14.77808684;2.986439629;1.574161625
X276_05450;817.9340359;1213.663234;1045.174679;880.971017;479.3235605;465.951841
X276_05445;7.254403866;4.075181801;9.283724686;16.94553958;22.69694118;25.71130654
X276_05440;18.91326722;20.74638008;18.13564822;48.669166;85.4121734;80.80696342
X276_05435;9.327090685;15.18931398;12.5222333;39.01414926;37.33049537;13.64273408
X276_05430;241.9861861;449.3814113;200.7875339;134.776152;268.4809227;336.3458672
X276_05425;161.1514002;301.1929822;121.3361226;87.09219179;163.9555357;221.9567891
X276_05420;41.97190808;41.49276015;18.99925052;40.39343737;31.95490403;49.32373092
X276_05415;5.181717047;8.150363602;5.829315501;7.684605158;9.257962851;6.821367042
X276_05410;10.8816058;11.48460326;9.715525835;8.078687474;16.126774;12.06857246
X276_05405;120.7340072;163.7482142;250.6605665;309.3546179;277.7388855;270.7557995
X276_05400;62.18060457;57.79348736;88.73513596;89.45668569;86.60674925;76.08447855
X276_05395;17.61783796;5.557066092;16.62434421;70.93481684;58.8328607;25.186586
X276_05390;131.615613;187.0878918;210.0712586;287.4830494;315.9653128;262.3602708
X276_05385;35.75384763;70.01903276;80.53091414;85.51586253;89.89183284;93.92497696
X276_05380;15.80423699;33.34239655;39.94160621;42.95497242;45.99117029;49.84845146
X276_05375;100.7843966;256.7364534;408.6997868;513.4892575;841.8773315;1513.818763
X276_05370;96.37993708;186.7174207;274.8414308;284.7244732;199.4941672;181.0285869
X276_05365;130.0610979;86.69023103;187.6175989;604.3252313;1056.602341;888.8765976
X276_05360;185.7645561;111.1413218;123.9269295;216.5482325;187.5484087;125.93293
X276_05355;521.5398208;438.2672791;364.0083679;468.7609146;540.2469289;380.9471133
X276_05350;246.1315598;207.0933297;182.004184;258.9120815;218.3087369;177.3555431
X276_05345;117.624977;108.1775533;99.74606523;61.67388242;59.13150466;62.44174446
X276_05340;102.0798258;115.5869747;159.3346237;232.5085663;220.6978886;284.9232541
X276_05335;51.29899877;73.72374349;89.1669371;76.84605158;80.93251396;148.4959133
X276_05330;1572.651124;1089.184954;990.551834;330.4380218;486.1923717;658.5242798
X276_05325;309.6075936;124.8487515;359.2585553;900.6751327;1552.948607;952.8925037
X276_05320;523.8715935;197.0906107;870.0793136;3237.977348;3326.893747;1615.614548
X276_05315;18.65418137;14.44837184;47.06632515;235.6612248;198.2995914;97.07330021
X276_05310;60.10791775;37.78804943;52.67974008;48.86620716;35.83727555;32.53267359
X276_05305;64.25329139;86.69023103;113.563702;100.8850728;80.93251396;95.49913859
X276_05300;27.7221862;28.15580153;31.08968267;49.06324832;88.39861303;59.81814175
X276_05295;15.02697944;10.37319004;15.76074191;120.1951063;34.6426997;18.8899395
X276_05290;2.072686819;2.222826437;12.09043215;71.131858;23.89151703;11.01913138
X276_05285;1840.545895;193.0154289;155.8802145;115.0720362;103.0321672;90.25193317
X276_05280;1303.720009;1485.218531;1115.126465;559.2028061;557.8669228;677.9389399
X276_05275;1377.041305;1268.492953;872.0224188;320.3889227;387.9385079;485.8912216
X276_05270;192.2417025;182.2717678;174.2317633;65.81174674;71.97319507;110.1913138
X276_05265;546.9302344;594.2356008;488.7988998;190.1447174;211.7385697;281.7749309
X276_05260;70.98952355;60.38678487;65.8496751;127.6826703;88.99590095;82.90584559
X276_05255;73.32129622;61.12772701;53.3274418;127.4856292;112.887418;94.44969751
X276_05250;36.01293348;27.78533046;45.77092171;82.95432747;113.4847059;100.2216235
X276_05245;61.66243286;35.56522299;89.1669371;298.5173542;410.635449;278.1018871
X276_05240;344.0660119;356.393172;237.7065321;198.0263637;263.1053313;309.5851196
X276_05235;2797.609034;12944.25928;4140.973011;1139.291975;1828.298341;4213.50595
X276_05230;344.3250978;420.1141966;481.2423797;418.5154194;470.6628856;503.73172
X276_05225;3.627201933;2.222826437;3.454409186;7.881646316;7.466099073;7.870808125
X276_05220;9.327090685;4.445652874;6.045216075;11.03430484;8.362030962;7.346087584
X276_05215;22.2813833;37.04710728;32.81688726;25.81239168;30.76032818;37.779879
X276_05210;17.87692381;25.9329751;20.51055454;13.39879874;8.959318888;16.26633679
X276_05205;209.0822829;209.6866272;262.5350981;132.4116581;175.6026502;186.8005128
X276_05200;343.0296685;386.0308579;462.0272286;175.5636717;133.1952075;151.119516
X276_05195;1395.695487;1371.11344;1309.005181;494.179224;202.1819629;235.5995232
X276_05190;1959.984473;1910.519322;1883.516608;343.8368205;371.8117339;359.4335711
X276_05185;187.0599854;228.2101808;359.4744559;717.2298147;961.3349167;489.0395449
X276_05180;273.853746;336.3877341;305.0675112;328.0735279;279.5307493;226.679274
X276_05175;1166.922679;1653.412398;1495.543277;1253.969929;1272.521926;1112.407548
X276_05170;655.2281206;986.1939958;960.7575548;650.6299034;550.9981116;502.1575584
X276_05165;49.74448365;6.298008238;51.60023721;617.9210712;354.19174;95.49913859
X276_05160;76.43032645;61.86866916;78.58780897;172.6080543;142.4531703;83.95528667
X276_05155;358.5748197;301.5634533;218.491381;172.6080543;305.811418;294.3682239
X276_05150;18.91326722;18.15308257;23.10136143;36.84669653;32.253548;15.74161625
X276_05145;150.0107085;164.4891563;166.4593426;225.2180435;222.7883963;173.1577788
X276_05140;138.8700169;164.4891563;167.1070444;206.8932158;222.1911084;171.0588966
X276_05135;106.4842853;109.2889665;100.6096675;167.0909019;176.1999381;135.9026203
X276_05130;139.6472744;113.3641483;128.244941;253.1978879;207.8561982;183.6521896
X276_05125;274.1128318;191.9040157;255.4103792;484.130125;402.870706;388.8179214
X276_05120;885.5554434;1025.093458;1502.452095;1525.295603;1367.192062;1011.661204
X276_05115;143.5335622;139.6675944;151.9940042;356.2504135;435.422898;361.0077327
X276_05110;534.4941134;395.6631057;297.2950905;474.6721494;619.9848671;750.3503746
X276_05105;187.3190713;150.7817266;102.7686733;146.4015803;146.3355418;151.119516
X276_05100;352.3567592;100.0271897;447.130089;2100.655784;1334.341226;632.2882527
X276_05095;736.8401641;690.5580797;1032.868347;1680.564036;1624.324514;1494.404103
X276_05090;88.60736151;89.65399962;134.2901571;216.3511914;215.0236533;200.9679675
X276_05085;48.9672261;37.04710728;34.75999243;27.78280326;48.97760992;47.22484875
X276_05080;148.1971076;148.1884291;160.8459277;236.2523483;265.1958391;222.4815097
X276_05075;138.8700169;126.3306358;115.2909066;155.2684324;141.5572384;147.9711928
X276_05070;613.2562126;720.5662366;607.9760167;516.8389572;549.5048918;532.5913498
X276_05065;325.1527447;101.5090739;213.3097672;465.0171326;163.6568917;100.746344
X276_05060;29.53578717;5.557066092;11.01092928;21.47748621;20.00914552;14.69217517
X276_05055;165.5558597;210.0570983;178.1179736;231.3263194;234.1368669;241.3714492
X276_05050;2013.356159;2765.566558;3006.847296;2774.930627;2193.838552;2495.570896
X276_05045;925.7137505;1018.054508;991.1995357;905.2070794;576.3828485;526.2947033
X276_05040;18.65418137;31.86051226;32.38508612;43.15201358;48.67896596;60.3428623
X276_05035;9.84526239;13.70742969;41.88471138;65.41766442;49.87354181;37.25515846
X276_05030;1.554515114;5.927537165;25.90806889;37.04373768;23.59287307;14.16745463
X276_05025;512.9899877;493.467469;480.8105785;461.667433;364.0469908;372.5515846
X276_05020;45.08093831;40.75181801;53.3274418;97.92945547;108.7064025;97.59802076
X276_05015;16.06332285;13.33695862;12.95403445;18.52186884;27.77388855;28.33490925
X276_05010;89.38461907;67.79620632;116.3704094;124.5300118;170.8243468;167.9105733
X276_05005;58.29431678;68.16667739;89.1669371;78.22533969;52.26269351;49.84845146
X276_05000;100.5253107;48.16123946;936.3607899;287.8771317;137.6748669;104.9441083
X276_04995;84.72107372;52.97736341;857.5570803;226.9914139;111.9914861;84.48000721
X276_04990;113.997775;75.94656992;1082.95728;236.0553072;130.2087678;102.8452262
X276_04985;127.2111535;77.42845421;920.600048;179.5044948;101.5389474;90.77665371
X276_04980;107.5206287;103.3614293;192.7992127;331.4232276;249.666353;227.7287151
X276_04975;78.24392742;79.28080958;130.6198473;164.726408;134.9870712;170.0094555
X276_04970;8.549833128;5.557066092;6.045216075;11.03430484;13.73762229;8.395528667
X276_04965;17.35875211;8.150363602;11.22682985;19.90115695;25.68338081;17.84049842
X276_04960;22.79955501;20.375909;18.3515488;33.89107916;34.6426997;29.38435033
X276_04955;26.42675694;24.4510908;29.57837865;33.694038;70.77861922;68.21367042
X276_04950;5.4408029;7.409421456;5.829315501;9.852057895;11.34847059;17.31577788
X276_04945;10.8816058;9.632247893;17.4879465;18.71891;17.02270589;22.03826275
X276_04940;52.33534218;53.34783448;39.50980506;107.7815134;193.521288;123.8340478
